ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,sub rough,Oxide thick,Sam tails thick,Sam tails hydration,Sam rough,cw thick,SAM head thick,SAM head hydration,Bilayer head thick,Bilayer rough,Bilayer tails thick,Bilayer tails hydr,Bilayer heads hydr,Oxide Hydration,Backs parameter 1,Backs parameter 2
1,0,.36655605,.0000000,496,7,-20.787404,.17580659,.28441341,.23273108,.13268705,.17119741,.61689059,.62566056,.37184460,.34507239,.47791445,.46448124,.28056949,.27875113,.48696613,.43946152,.86602739
1,0,.36654900,.0000000,496,3,-18.234688,.17103088,.30203420,.22010144,.11610381,.14217769,.58789045,.62014039,.36199338,.35412738,.50599533,.45080290,.28035202,.23682950,.48131080,.45940743,.85116212
1,0,.36645009,.0000000,496,2,-19.423232,.15034578,.27618728,.20618798,.83745855E-01,.10552439,.58985828,.62222082,.35209703,.33980066,.50260213,.44985613,.25156474,.22504414,.50958564,.46682684,.83277873
1,0,.36643101,.0000000,496,1,-20.643224,.24578963,.28065025,.24982321,.14774857,.13243414,.60329728,.59983091,.34034711,.38601790,.48853175,.43920995,.29215817,.23662384,.49722795,.44337664,.84131333
1,0,.36660069,.0000000,496,1,-19.139739,.28871801,.28592370,.23652057,.14828475,.75069023E-01,.59060288,.59821588,.32071870,.39172810,.50966029,.43976006,.27502593,.18736940,.51023898,.42051860,.81610765
1,0,.36674706,.0000000,496,2,-18.661322,.19416433,.27078050,.22275186,.81380294E-01,.72971212E-01,.55875789,.60204626,.34282775,.35145046,.51805881,.44185711,.24652071,.20515459,.54519465,.49170167,.75212474
1,0,.36654603,.0000000,496,10,-17.018257,.24208546,.25445016,.27349856,.11200565,.11595728,.54367143,.59209922,.38668735,.32196429,.50016504,.48027835,.24271558,.28903738,.60986479,.50697388,.61522278
1,0,.36660909,.0000000,496,1,-17.524395,.29062285,.29103734,.32873226,.16156107,.17701889,.51764212,.55297079,.40503318,.35873056,.51038255,.47507638,.25861783,.31375574,.63408789,.53937681,.53506201
1,0,.36653509,.0000000,496,2,-18.326445,.34868481,.24662263,.33185542,.18252525,.15892491,.54142701,.57726388,.41202012,.32200558,.47979736,.51030491,.26382051,.35331679,.64007305,.48097874,.53125959
1,0,.36670401,.0000000,496,1,-17.450682,.26732675,.21457816,.24901576,.90110492E-01,.48709460E-01,.53323772,.62462516,.40107100,.25144458,.49913979,.52922339,.20475125,.30007532,.65337551,.46773471,.53776751
1,0,.36641547,.0000000,496,4,-19.584278,.28087652,.19049044,.23728745,.74043461E-01,.44654644E-02,.53054481,.63194499,.39563558,.22849185,.49837121,.54220874,.17953706,.29042339,.68145091,.45309007,.50265152
1,0,.36648823,.0000000,496,2,-17.169023,.37207706,.21162390,.27885862,.12892494,.19528755E-01,.51214281,.60128021,.39448558,.26146788,.50777429,.54274485,.18855737,.28733906,.70223495,.44290985,.43790656
1,0,.36662799,.0000000,496,2,-17.608014,.31381728,.21371481,.34514589,.13616595,.15692780,.48222732,.58433645,.47155072,.23422627,.48484799,.56052417,.22095722,.42470847,.73317645,.54364778,.32849076
1,0,.36674521,.0000000,496,1,-17.822136,.30515058,.19413902,.27483335,.80908895E-01,.26216486E-01,.48493865,.60580486,.41961150,.22147894,.50891502,.55214914,.17096402,.31777888,.73216967,.49800607,.37495390
1,0,.36669854,.0000000,496,5,-17.450353,.31764883,.22945204,.30740018,.10776768,.75270842E-01,.46060858,.57631312,.42672281,.26036744,.52303643,.53124542,.19719474,.32065770,.72352935,.53660506,.35312532
1,0,.36646306,.0000000,496,3,-18.996936,.49658243,.22380017,.33074408,.19426322,.24986302E-01,.49918281,.55853736,.37319110,.31903517,.51030148,.52808399,.21072101,.26988661,.71597979,.42650421,.39271779
1,0,.36639368,.0000000,496,1,-21.250297,.48814903,.22088840,.36082069,.19963865,.65328781E-01,.48771346,.55098076,.41346575,.29079702,.50274292,.55673467,.18864750,.33378165,.77643606,.45592270,.28241884
1,0,.36646619,.0000000,496,2,-20.469330,.49759118,.24200905,.39326506,.22700239,.12787500,.46323486,.53866911,.43797956,.30173732,.50554329,.55349633,.23040024,.37054773,.75467292,.48767281,.26324444
1,0,.36608930,.0000000,496,5,-22.993193,.52641606,.22798100,.39431828,.23787473,.11217137,.47834783,.54406192,.43840057,.28897754,.49516889,.57270810,.21070784,.37999019,.77976240,.45540373,.24231117
1,0,.36590357,.37131329,496,5,-21.667007,.48171880,.23058578,.41100320,.23391519,.17214408,.47252583,.54120679,.46253711,.28318250,.48411101,.57069942,.23217761,.42635505,.76627595,.49414374,.24716234
1,0,.36607127,.0000000,496,1,-19.173398,.28430777,.22497656,.35534837,.11819543,.17193254,.43403234,.56767721,.49272888,.21965626,.50541629,.56516647,.20167142,.43178044,.76258988,.58957506,.24580815
1,0,.36594879,.0000000,496,4,-18.845978,.34247118,.23395769,.36970715,.15522936,.16718788,.44440350,.55708573,.48446171,.23951919,.50608298,.56964124,.19439465,.42260958,.77765915,.55651372,.23065584
1,0,.36592866,.0000000,496,3,-18.504612,.45000693,.20133199,.35158767,.17432875,.72824177E-01,.46668065,.56615564,.43341655,.24965013,.49956020,.57308665,.18871050,.36073300,.76922888,.46845707,.27141337
1,0,.36607425,.0000000,496,2,-17.376654,.41201959,.18450635,.31839450,.13284420,.32986424E-01,.45734162,.58609524,.42879774,.22073004,.50629602,.57534063,.17823811,.34074025,.75946516,.47141059,.28708210
1,0,.36594510,.0000000,496,7,-16.834806,.34614091,.20312666,.30117529,.10026284,.41466345E-01,.44834350,.58308814,.42398603,.22850699,.51903826,.55570567,.17327152,.31700682,.74120855,.50562554,.32146447
1,0,.36556324,.0000000,496,7,-16.777945,.39813486,.20273097,.34017033,.15802476,.98693912E-01,.47141232,.57939940,.44427998,.23702225,.49452107,.57101923,.20016235,.37681080,.74140356,.48245816,.31467210
1,0,.36550443,.0000000,496,4,-16.197860,.40593861,.21873561,.29767846,.13254236,.14971542E-01,.46578359,.58016398,.39788876,.26008319,.52623229,.54821523,.17799138,.27591313,.72573236,.45944077,.35925369
1,0,.36501315,.0000000,496,13,-16.752240,.34411785,.24444365,.29741689,.11564563,.65143867E-01,.44521829,.58894660,.42880993,.24649282,.53483292,.54845975,.20720608,.30654918,.69661449,.50869670,.36292591
1,0,.36487693,.0000000,496,5,-18.372067,.41685378,.28309504,.36019220,.20116884,.15346022,.46431066,.55363109,.43709956,.30610595,.52111635,.54072753,.24267802,.34366706,.69097112,.49903169,.36259487
1,0,.36472155,.0000000,496,4,-18.534108,.49783879,.27012695,.31586556,.19345189,.18034953E-01,.47759699,.55434975,.35974751,.33815785,.54088203,.51950725,.21451615,.21573512,.68119992,.42213586,.42312129
1,0,.36492792,.0000000,496,2,-16.813097,.47351610,.21857712,.32583737,.17135755,.34332425E-01,.48648487,.56745060,.37816166,.29883181,.50586799,.53537322,.22237923,.27930899,.69411566,.43928607,.40801058
1,0,.36504524,.0000000,496,1,-17.018139,.43867994,.23879581,.33705839,.18453408,.89580883E-01,.50828036,.55983251,.38263914,.32560801,.49682108,.51835294,.23958780,.29757680,.67158064,.45571237,.46102483
1,0,.36521085,.0000000,496,1,-16.569335,.38963977,.24270824,.34651097,.16859480,.12876310,.49918843,.55915548,.40869964,.30947548,.49342842,.52419644,.23831963,.33630434,.68508458,.49726395,.42856501
1,0,.36522509,.0000000,496,1,-17.437235,.42237533,.27107624,.36293674,.19793071,.15223546,.49738584,.54310427,.39753209,.34905750,.49881965,.50653249,.26938691,.31996136,.65362077,.49616400,.46223609
1,0,.36521223,.0000000,496,1,-18.589645,.34719897,.28024205,.38368479,.18311802,.22373203,.48038476,.53067065,.43075412,.34434565,.49574994,.49870535,.27669906,.37127097,.66175750,.56578807,.43310101
1,0,.36537766,.0000000,496,1,-18.492732,.29526678,.24541058,.36372880,.12820634,.19335956,.47500415,.54640921,.43521555,.30552671,.48874947,.50500990,.25810220,.38170074,.68356857,.59459742,.40886661
1,0,.36533681,.34349520,496,5,-17.585485,.31906975,.28355458,.34261881,.14769203,.16643210,.49002541,.53983436,.39682352,.35480241,.50970038,.47834901,.26089904,.30495856,.64191750,.55560888,.49622173
1,0,.36540688,.0000000,496,2,-17.520553,.38083574,.27646049,.35054880,.18858937,.16300870,.51824541,.54738535,.38998011,.36357142,.49503148,.48813381,.27665651,.31347069,.62997441,.50345897,.52541776
1,0,.36545126,.0000000,496,2,-17.813379,.36200732,.27759216,.32417694,.15181743,.10908674,.51632663,.54776770,.37273283,.35298930,.50803440,.49271425,.22417048,.26802360,.66633272,.49885255,.49866606
1,0,.36475710,.0000000,496,9,-20.712114,.43125112,.22890917,.39574214,.16936592,.13926333,.47682821,.52471893,.42082458,.30778784,.48359066,.53664906,.21266878,.37089916,.77089527,.54125525,.28124826
1,0,.36454527,.0000000,496,5,-18.941523,.41818944,.24510210,.38852644,.16242260,.14325573,.46552416,.52229366,.41080291,.32454915,.49398291,.51793774,.23648372,.34644720,.73159225,.55452880,.32631341
1,0,.36437212,.0000000,496,6,-18.383451,.48017351,.22354419,.37398264,.16067369,.79776473E-01,.46860979,.53332185,.38527955,.31533731,.49120449,.52933370,.23124509,.31176185,.72998752,.50753402,.33259518
1,0,.36414942,.0000000,496,3,-19.884646,.48018904,.19931123,.36527717,.12958602,.36781322E-01,.45192221,.53729216,.38730978,.28147939,.49428449,.54748802,.19422087,.30777745,.77713217,.51369891,.25891043
1,0,.36422272,.0000000,496,2,-19.367433,.43634139,.23183085,.39390367,.15925007,.13401961,.46002989,.52500709,.41512462,.30860638,.48887522,.53193017,.22988184,.35818311,.74974234,.55162079,.29093603
1,0,.36422065,.0000000,496,3,-18.857565,.46790271,.22476852,.35777534,.15502195,.54919767E-01,.48411213,.53104460,.36646489,.32906172,.49677626,.51774964,.20809479,.27970706,.73590241,.49293606,.36030484
1,0,.36373429,.0000000,496,10,-18.742915,.48955487,.27896041,.33976133,.18542057,.45345670E-01,.49739954,.51727856,.32043828,.40477346,.52304098,.47068535,.23765666,.19045717,.66037191,.46189880,.49220524
1,0,.36389807,.0000000,496,1,-17.945992,.48433233,.26737935,.34890991,.19390910,.72840543E-01,.50288730,.52702736,.34072331,.38566449,.50904953,.48529640,.24941557,.23337282,.65801436,.46054062,.48720684
1,0,.36406176,.0000000,496,1,-17.219610,.30758791,.25503647,.34004736,.12073287,.15501339,.48973194,.54761100,.39910569,.32599110,.49345499,.49244918,.25297216,.32289699,.65440108,.56052099,.48124652
1,0,.36398211,.0000000,496,4,-17.277264,.29684963,.28045951,.34542776,.15248773,.20726296,.50109113,.55145554,.40858260,.34665941,.49287010,.48130904,.29272663,.33827515,.60085656,.55417821,.55289123
1,0,.36414557,.0000000,496,1,-15.036569,.35380740,.24787136,.29712500,.12060242,.69123027E-01,.49309649,.57101063,.37107822,.31155315,.51053015,.50520817,.23163966,.25796321,.63925891,.48610900,.51494392
1,0,.36396936,.0000000,496,6,-15.588740,.40774521,.26484530,.33633565,.16620669,.11127904,.49225181,.55097673,.38052186,.33435983,.50418588,.50993655,.24910946,.28365516,.64722696,.48265387,.48302615
1,0,.36367213,.0000000,496,8,-15.546490,.44209750,.25526631,.31264267,.16930944,.56849580E-01,.50390025,.56038104,.34972692,.34570572,.50954654,.49987942,.25178543,.23498658,.62373997,.44043761,.53596650
1,0,.36372672,.0000000,496,1,-16.096566,.31549887,.23694007,.33142963,.13115053,.15740889,.48995962,.57646131,.42385783,.28469469,.48589654,.52075113,.26616780,.36004097,.64042986,.53196938,.47951738
1,0,.36374617,.0000000,496,1,-16.918163,.38901343,.23849278,.35477234,.16369521,.15277691,.50014142,.55654702,.40039420,.31880269,.47620752,.51382337,.27687599,.34332254,.64039575,.50621184,.48661822
1,0,.36341923,.0000000,496,8,-16.488065,.38224060,.22061092,.33187693,.12084715,.95092013E-01,.46920653,.56509873,.39269243,.29037634,.49115109,.51851878,.26091439,.31265672,.65178175,.51864220,.44912840
1,0,.36320853,.0000000,496,6,-15.392424,.40859948,.23126367,.30946750,.12464345,.56580603E-01,.48162273,.57423763,.36705049,.30194451,.49935664,.51560364,.25974135,.26538520,.62689968,.47768491,.50116927
1,0,.36275656,.0000000,496,7,-16.318410,.44050571,.22518999,.31882648,.14144926,.49097432E-01,.50353565,.56555520,.35845782,.30893068,.48749441,.52454499,.23168184,.26500169,.66073553,.44942714,.48276655
1,0,.36287368,.0000000,496,2,-16.219366,.37572267,.23995414,.34506931,.13109127,.12164265,.48821108,.54607473,.38754478,.31162460,.48437321,.51661403,.23325278,.31090246,.67603544,.51670942,.44675120
1,0,.36263982,.0000000,496,6,-16.028775,.38550745,.26751413,.33812390,.14426997,.11652115,.49048979,.53820983,.36983982,.34243833,.49953940,.49994855,.23678864,.27082152,.65361794,.50399661,.48714792
1,0,.36249184,.0000000,496,2,-17.976828,.51269148,.26143913,.34985879,.20642773,.76718226E-01,.50615000,.54285380,.35427597,.35669199,.49803220,.51572482,.25285788,.25683123,.65280739,.42692110,.47923662
1,0,.36260251,.0000000,496,2,-17.504091,.39802347,.25874804,.35703264,.14403819,.13694912,.44155069,.55640467,.42439445,.28651630,.50722121,.53700738,.26879760,.34047704,.66718630,.54037692,.37368296
1,0,.36253591,.0000000,496,4,-15.640664,.39078668,.26051794,.31365086,.12880689,.82609815E-01,.47602163,.57508630,.38403171,.30431716,.50993957,.51906262,.26752907,.27725378,.62590390,.49756822,.48504079
1,0,.36269750,.0000000,496,1,-15.514064,.31799306,.25136466,.28135493,.96089250E-01,.80127170E-01,.47981865,.59825901,.39441144,.27476402,.51099766,.52139554,.25849121,.28186712,.60700870,.50221040,.52633444
1,0,.36243641,.0000000,496,7,-15.004598,.33367068,.23587124,.25479286,.85716161E-01,.19126455E-01,.50409847,.60898095,.36951327,.26999530,.51054706,.52681203,.22166444,.24354897,.62696497,.45885801,.54107796
1,0,.36262520,.0000000,496,2,-14.974277,.42661469,.25193163,.27965171,.15268237,.31280046E-01,.51681005,.59732110,.35833905,.30676835,.50822851,.52536415,.25097507,.23708873,.60497648,.40934056,.56398115
1,0,.36233289,.0000000,496,6,-15.110098,.37914015,.27706688,.27407361,.15277098,.63866235E-01,.52014383,.59175064,.35478650,.33638187,.51779133,.49489161,.27178346,.22432472,.56578023,.43424236,.62931600
1,0,.36222950,.0000000,496,6,-15.602925,.32347084,.28210904,.27544290,.14041271,.92391553E-01,.53932373,.58149482,.35533961,.34890111,.50952665,.48205591,.25069540,.23309987,.58100804,.45697456,.64669705
1,0,.36210753,.47984700,496,2,-17.293146,.38860299,.31042747,.28016642,.15968127,.64035052E-01,.51058975,.55874331,.31785148,.40132133,.53676325,.44893697,.28566903,.16088409,.53710434,.45278918,.67939187
1,0,.36221162,.0000000,496,1,-17.547738,.33997973,.32007025,.27255512,.15353625,.88179755E-01,.52255513,.56118640,.32403053,.40653898,.53587719,.43894811,.28532732,.16795254,.52583595,.46598324,.71388938
1,0,.36219103,.0000000,496,1,-18.819041,.26070837,.29358946,.20626405,.81838516E-01,.11593941E-01,.53636863,.59351475,.29974344,.37694778,.54272248,.43009865,.25203327,.11667290,.51376612,.45910941,.78021404
1,0,.36185730,.0000000,496,4,-21.353309,.26995072,.31743081,.24466406,.10699068,.89430896E-01,.50695697,.58150282,.32587779,.39076652,.54043979,.42308165,.32219969,.16201520,.46668552,.50321960,.78143169
1,0,.36149785,.0000000,496,6,-22.079384,.34821764,.33620287,.24423737,.15234951,.61043278E-01,.52028999,.57447831,.29476818,.43424714,.55186959,.40803331,.33940306,.11169173,.43888952,.45147065,.82898623
1,0,.36141441,.0000000,496,4,-20.511379,.35932263,.33305020,.27659758,.15435850,.99803165E-01,.51206337,.56323921,.31480484,.42176614,.53454897,.42613003,.34162914,.15795810,.46636230,.47639368,.76755176
1,0,.36145181,.0000000,496,1,-21.183829,.36200750,.33675307,.23271975,.13020519,.11475368E-01,.51848072,.56415190,.26729669,.44345116,.56003170,.40308781,.30631149,.62589726E-01,.46541297,.44630223,.81077348
1,0,.36150525,.0000000,496,1,-21.738162,.37676419,.34891008,.25670281,.13119510,.26278230E-01,.50800872,.53959799,.26319989,.46198451,.56050843,.39766677,.29929576,.60224998E-01,.48940183,.47197235,.76848943
1,0,.36166540,.0000000,496,1,-18.480002,.37414290,.31054901,.27390863,.11951268,.35283899E-01,.51034108,.54541928,.28994373,.41818817,.53563716,.42882871,.27779158,.12207867,.54404978,.48332632,.68623694
1,0,.36161666,.0000000,496,2,-19.117473,.44266888,.32334890,.31871510,.18966808,.91267281E-01,.52009038,.53191659,.30838253,.44133568,.52465599,.43629376,.30977529,.16800017,.54259991,.46426580,.66607176
1,0,.36168605,.0000000,496,2,-18.633372,.47413942,.30195567,.30769812,.18826171,.39749240E-01,.53280351,.53535131,.29284781,.43289713,.52302409,.44626389,.27412865,.14696879,.57845156,.42977519,.64084496
1,0,.36167488,.0000000,496,1,-19.782007,.42233665,.28974950,.29012605,.17972520,.46522292E-01,.56865243,.54143520,.28576717,.43656396,.50931945,.43549163,.25270081,.14771245,.57522558,.41635038,.70461316
1,0,.36183474,.0000000,496,1,-18.948821,.32787545,.30309297,.24549658,.11440817,.16451108E-01,.54288560,.55320513,.28132543,.42149844,.53843323,.41797546,.23712169,.10309736,.55721013,.46003395,.72801725
1,0,.36193030,.0000000,496,2,-18.416468,.38619697,.30823035,.27979241,.16680932,.63019512E-01,.55992930,.55293284,.29873193,.42819347,.51878038,.43574602,.26900022,.15292829,.55050620,.43607758,.72155679
1,0,.36198861,.0000000,496,1,-18.935770,.35991093,.28518962,.30822239,.16556067,.10553866,.56059404,.54706322,.33650096,.39815838,.49898002,.45819327,.24522976,.22759240,.61170634,.46766409,.63079557
1,0,.36170781,.0000000,496,7,-18.927961,.37773005,.29832777,.29119393,.17357767,.89962867E-01,.57164822,.55717263,.31336245,.41947684,.50369002,.44322990,.27764920,.19085943,.55370108,.44083466,.71908530
1,0,.36155593,.0000000,496,5,-18.354004,.34079420,.30668534,.28018698,.15647503,.10250268,.55729565,.56675599,.31913178,.41605798,.51186832,.43220037,.30669556,.19017972,.51419158,.46655573,.75490377
1,0,.36143119,.0000000,496,6,-18.095104,.31526139,.28479039,.25110883,.11105771,.51160170E-01,.56139897,.57863315,.30161848,.39314509,.50969484,.43709756,.27527682,.16168240,.52732900,.46059583,.76202999
1,0,.36141752,.0000000,496,1,-19.277436,.34088401,.31315569,.32082334,.12836010,.12584937,.50448501,.53705025,.34311066,.40020339,.51749179,.44633734,.29389590,.22148432,.57718989,.54596937,.60447677
1,0,.36134164,.0000000,496,1,-22.147879,.44069765,.33696725,.36360480,.20859109,.15006538,.51608295,.50513377,.33006513,.46213692,.52004598,.43062618,.31447781,.21425700,.58077363,.51524923,.59653256
1,0,.36150063,.0000000,496,1,-21.297716,.35032375,.32107848,.30222733,.11602875,.68567039E-01,.50984064,.52236930,.30623042,.42911647,.53558375,.42590049,.25355851,.15111910,.60207066,.53385447,.60668189
1,0,.36143460,.0000000,496,2,-22.184015,.36279484,.32822576,.33683968,.12546143,.11666501,.49585439,.50774255,.32313499,.43238969,.52459348,.43057966,.27788644,.18983079,.60514116,.56687075,.56944267
1,0,.36150352,.0000000,496,2,-21.284878,.33902376,.31672800,.35731666,.13773509,.17508887,.51449960,.51187599,.34813748,.42202909,.49830989,.43973272,.29532731,.25436180,.60174357,.57775574,.57979833
1,0,.36165328,.0000000,496,4,-19.939597,.42960362,.27732382,.36433154,.17127286,.12923239,.53143515,.52001474,.33940502,.40696330,.48272552,.46506123,.28324452,.26213537,.63067078,.51149557,.54709573
1,0,.36116021,.0000000,496,6,-22.146812,.48296231,.30951367,.36771810,.22725885,.13183445,.54313507,.51109901,.32390164,.45319047,.49951557,.44756558,.30049856,.22719219,.60077548,.47006468,.59454147
1,0,.36109136,.31177896,496,2,-22.957365,.62079401,.28222357,.36758633,.23008625,.16043784E-01,.51529413,.50318367,.28445992,.44592875,.51237101,.46696395,.27564499,.16196726,.64563210,.41944097,.50297050
1,0,.36116731,.0000000,496,2,-19.165990,.51331661,.25104218,.35015317,.14314845,.31566804E-01,.49523950,.52171967,.29597419,.40162740,.49376319,.46231238,.29960388,.19282167,.61468408,.49529134,.53319686
1,0,.36125952,.0000000,496,2,-20.004218,.52948602,.23797576,.34835457,.16005955,.22401240E-01,.51841280,.52576746,.29407658,.39834508,.48371607,.47202695,.27986821,.19965107,.63272310,.46020094,.53626415
1,0,.36092000,.0000000,496,7,-21.491062,.51244788,.30218055,.32127951,.19477896,.33408269E-01,.55415829,.51435341,.24496154,.49344252,.50891266,.40550688,.31611233,.10764839,.53475596,.43191819,.72989684
1,0,.36080400,.0000000,496,2,-22.878017,.50229238,.29821203,.38847396,.21966078,.14328598,.53757228,.49942639,.31456594,.46258494,.48288286,.44069291,.32567145,.23728576,.59259547,.49210364,.59543194
1,0,.36085904,.0000000,496,1,-23.416686,.36534984,.30006114,.37554724,.14196667,.19183407,.53313295,.50184499,.32072933,.45385896,.46946422,.41537745,.34483047,.25529128,.55527289,.58167445,.65997677
1,0,.36084983,.0000000,496,1,-24.545016,.35471080,.31625123,.41136478,.16075026,.24677169,.50419398,.48373436,.36484189,.44307839,.47849647,.43108918,.33305873,.31062041,.60599407,.62518927,.54522561
1,0,.36059469,.0000000,496,5,-25.833065,.27405645,.33826370,.35213684,.10790820,.19436922,.53395463,.48864642,.31386524,.47613273,.49582343,.38959146,.30284473,.21366108,.57157778,.62157399,.67265708
1,0,.36055170,.0000000,496,1,-27.513332,.31610130,.35383129,.35471140,.12233221,.17849868,.55287064,.46795803,.26246187,.54062781,.49481984,.34866258,.33194853,.15101157,.52432898,.60567519,.76896005
1,0,.36062402,.0000000,496,2,-26.857408,.25820407,.32481352,.38320225,.12331860,.26059979,.54846322,.47894890,.32793149,.48649676,.46709029,.38009126,.33464336,.26982049,.55719462,.64648127,.69754660
1,0,.36048784,.0000000,496,5,-24.573295,.26204615,.29923056,.34299053,.10364898,.19242219,.55763309,.50486252,.30968850,.46268052,.47069801,.38775373,.31671462,.23446692,.54847421,.60197594,.73206121
1,0,.36066255,.0000000,496,2,-23.507992,.30752920,.29583183,.35628077,.10926287,.17170799,.54121167,.49620256,.31459074,.44820821,.47453209,.41023653,.29156709,.23569546,.59417212,.59358472,.64610113
1,0,.36044667,.0000000,496,3,-25.138390,.31812785,.32872420,.37611755,.11404254,.20346366,.50699992,.48382898,.32644507,.45906901,.48931921,.40708789,.32385269,.23918306,.57550248,.63096038,.61761043
1,0,.36041986,.0000000,496,2,-25.630000,.45912485,.36494965,.37305270,.17365588,.13884227,.51602069,.46602185,.26053455,.53597086,.51259451,.37863141,.35302095,.12954399,.52413060,.55146541,.69574704
1,0,.36033345,.0000000,496,4,-22.993608,.36308868,.33381019,.35764051,.14354739,.17357304,.52790104,.49398090,.29994394,.48250954,.49369221,.39620187,.34105600,.19686750,.53087103,.57241752,.70097215
1,0,.36040393,.0000000,492,2,-22.632239,.32902137,.30424333,.37007405,.15053932,.21652569,.54521180,.50754606,.33927378,.44525454,.46815283,.42000579,.33287522,.27650083,.55918580,.57696707,.66866768
1,0,.36056088,.0000000,492,1,-21.869105,.33616795,.28159026,.37684419,.13999504,.21719317,.52399899,.52069487,.36589747,.39895738,.46085291,.45143342,.33202600,.31820139,.57976085,.58346654,.60213678
1,0,.36059877,.0000000,492,1,-22.532761,.40956504,.29969471,.39245655,.19747247,.21673316,.53433868,.51083201,.35789514,.43032053,.46858995,.45035584,.33944456,.30501813,.57898013,.54031824,.60165310
1,0,.36075560,.0000000,492,1,-22.367645,.40584384,.29002757,.35293145,.16287543,.14745429,.55721772,.51581131,.29956995,.45766465,.46911940,.41813915,.33795754,.22143206,.53855817,.51562020,.71220130
1,0,.36091235,.0000000,492,1,-22.210524,.31393592,.27068483,.28946113,.87992066E-01,.75284743E-01,.56751291,.53892919,.28165619,.42248984,.47950920,.41885927,.27008678,.17137926,.56133339,.51115380,.73778135
1,0,.36071027,.0000000,492,6,-20.409257,.40438848,.28100669,.34294188,.13639283,.10441286,.54139255,.51527765,.30487253,.42459101,.47888097,.44438225,.27649587,.21087457,.60726320,.51391028,.61555919
1,0,.36081342,.0000000,492,2,-20.368980,.43324602,.26802548,.33007440,.12462831,.51836102E-01,.53643328,.52062611,.29161092,.41118497,.48520022,.45567495,.25301321,.18453325,.62993963,.49259008,.58519118
1,0,.36066864,.0000000,492,3,-21.598304,.44287126,.27695460,.33245413,.10702403,.23572210E-01,.50695229,.50463343,.28709991,.41077812,.50444894,.45654342,.22664065,.15750247,.66713242,.51484046,.51228290
1,0,.36062765,.0000000,492,1,-23.243167,.49992933,.29014605,.41723073,.20176111,.15358101,.51366537,.47192226,.32790838,.45130754,.47836072,.45262493,.28765763,.25942088,.66476176,.53523912,.47920306
1,0,.36042156,.0000000,492,3,-25.066366,.47884786,.26520097,.43733115,.21306126,.20731066,.52328109,.48644074,.37035219,.41400471,.45195705,.47958889,.29725488,.34672952,.68017778,.54415419,.44653375
1,0,.36047138,.30058539,492,3,-25.050296,.45190717,.30380275,.43820634,.21908210,.23868666,.51297910,.47747809,.37437447,.43773049,.46924662,.46279512,.31248145,.33403263,.65410908,.56681777,.47150651
1,0,.36062748,.0000000,492,1,-23.944650,.51193819,.23702567,.40257666,.19422067,.11259206,.52806189,.49644075,.33339403,.40714232,.46074339,.47794254,.26470248,.28347990,.69265567,.49834860,.45735572
1,0,.36078350,.0000000,492,1,-23.190440,.50094867,.20719917,.40458926,.13884992,.78783236E-01,.47820897,.49972056,.35556337,.34536464,.46457085,.51083266,.23242498,.30512039,.75517268,.54314668,.31852439
1,0,.36070633,.0000000,492,2,-24.115084,.30935695,.20037811,.38327728,.82427255E-01,.15238584,.45646760,.52299539,.43281409,.27102705,.47027666,.52945296,.19187467,.39365250,.78770092,.62256769,.26578519
1,0,.36061726,.0000000,492,2,-25.147801,.41396953,.19500352,.44329421,.19659420,.22434853,.48563578,.50716513,.45494413,.30031372,.44466632,.54223175,.22213712,.46485554,.79307639,.56348550,.25444133
1,0,.36077309,.0000000,492,1,-19.942669,.33725624,.23961617,.39017297,.14755420,.17812389,.45415660,.50517998,.42930296,.31831824,.49689228,.51006404,.19335888,.36652481,.76553819,.58600502,.30185845
1,0,.36068504,.0000000,492,4,-19.378964,.34583351,.26126225,.37238491,.14951274,.15660868,.46702514,.50543456,.39977748,.35070381,.50731107,.48789041,.20822169,.31440330,.72492471,.56843853,.37775263
1,0,.36069751,.0000000,492,3,-18.120247,.33282063,.26175059,.34848198,.14603037,.14026357,.47375659,.52606757,.40414032,.33275519,.51179206,.49843589,.20370127,.30868795,.71144538,.54355152,.40300168
1,0,.36035610,.0000000,492,7,-18.512358,.43773807,.26558426,.38786400,.21189166,.16257156,.49020092,.50893447,.39021646,.37276063,.49497875,.49558793,.24387072,.31705381,.69122541,.50331307,.42368366
1,0,.35951199,.0000000,492,12,-19.526597,.42108400,.26334932,.39096986,.19987861,.16195170,.46297894,.50996022,.41825689,.34001693,.50666156,.51710438,.21551527,.34032587,.73774712,.52557384,.32897695
1,0,.35958499,.0000000,492,2,-18.029168,.35407557,.22042188,.36075487,.14624863,.12860995,.46277486,.53495801,.43001570,.28708797,.49976330,.53103884,.18402101,.35798764,.76336559,.53953757,.30932682
1,0,.35961680,.0000000,492,2,-18.776039,.37635016,.24618581,.39450598,.20854655,.21031979,.43958299,.53964762,.48763370,.27215258,.50692190,.55653636,.22220390,.43284427,.74952134,.53956474,.26055022
1,0,.35957161,.0000000,492,3,-21.759922,.45571411,.23252617,.38919164,.24766276,.15091157,.46020498,.53392331,.46069004,.28760280,.51199587,.56268199,.18094322,.39238473,.78573323,.46470963,.24553733
